toi,tid,tfopwg_disp,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim
1161.01,158324245,KP,2460556.4840690,0.000235,-0.000235,0,1.7635881,0.0000005,-0.0000005,0,3.0920000,0.0180000,-0.0180000,0
1162.01,13419950,PC,2460544.8156060,0.000763,-0.000763,0,7.3166682,0.0000063,-0.0000063,0,3.2550000,0.6330000,-0.6330000,0
1163.01,375542276,PC,2459441.8012560,0.000285,-0.000285,0,3.0771612,0.0000013,-0.0000013,0,2.6914319,0.0200471,-0.0200471,0
1164.01,16102323,FP,2459822.3128440,0.001826,-0.001826,0,3.2077145,0.0000160,-0.0000160,0,2.7080000,0.2670000,-0.2670000,0
1165.01,458478250,KP,2460352.8234490,0.000387,-0.000387,0,2.2552845,0.0000019,-0.0000019,0,2.0500000,0.0360000,-0.0360000,0
1166.01,138361973,FP,2460556.1031960,0.000977,-0.000977,0,1.8824539,0.0000043,-0.0000043,0,2.4600000,0.4290000,-0.4290000,0
1167.01,232967666,FP,2458689.1163300,0.003820,-0.003820,0,15.1960000,,,0,1.7920000,0.6780000,-0.6780000,0
1168.01,41330864,FP,2460363.6320240,0.000997,-0.000997,0,2.1358631,0.0000035,-0.0000035,0,1.5590000,0.1850000,-0.1850000,0
1169.01,302518439,PC,2460323.7605130,0.000657,-0.000657,0,6.7075429,0.0000034,-0.0000034,0,2.1250000,0.0810000,-0.0810000,0
117.01,322307342,KP,2459063.6557910,0.001190,-0.001190,0,3.5862962,0.0001530,-0.0001530,0,3.3710943,0.0784648,-0.0784648,0
1170.01,294176967,FP,2460556.9950210,0.001206,-0.001206,0,1.8296155,0.0000030,-0.0000030,0,2.1660000,0.4790000,-0.4790000,0
1171.01,101929303,FP,2460541.3814890,0.001339,-0.001339,0,11.1876137,0.0000228,-0.0000228,0,3.1830000,0.6920000,-0.6920000,0
1172.01,1717732429,FP,2460477.9173510,0.000519,-0.000519,0,7.8513734,0.0000061,-0.0000061,0,6.7270000,0.1050000,-0.1050000,0
1173.01,232967440,CP,2460341.7843050,0.000298,-0.000298,0,7.0643978,0.0000019,-0.0000019,0,2.4240000,0.1830000,-0.1830000,0
1174.01,154089169,CP,2460355.4033070,0.002268,-0.002268,0,8.9534775,0.0000218,-0.0000218,0,2.6960000,0.3160000,-0.3160000,0
1175.01,30329585,FP,2459437.5494790,0.001519,-0.001519,0,7.5022708,0.0000368,-0.0000368,0,2.6050000,0.1890000,-0.1890000,0
1176.01,230088370,PC,2460544.3867340,0.000286,-0.000286,0,14.0077738,0.0000048,-0.0000048,0,5.7590000,0.0400000,-0.0400000,0
1177.01,169177766,FP,2460556.6722430,0.001360,-0.001360,0,1.6928920,0.0000032,-0.0000032,0,2.8860000,0.5250000,-0.5250000,0
1178.01,359496368,FP,2459852.5563510,0.001878,-0.001878,0,2.6652139,0.0000114,-0.0000114,0,3.4220000,0.3520000,-0.3520000,0
1179.01,148914726,APC,2460365.0366620,0.000408,-0.000408,0,1.2615323,0.0000004,-0.0000004,0,1.0390000,0.1560000,-0.1560000,0
118.01,266980320,CP,2460175.7491180,0.001081,-0.001081,0,6.0344667,0.0000059,-0.0000059,0,1.8900000,0.1090000,-0.1090000,0
1180.01,158002130,CP,2460473.4114860,0.001090,-0.001090,0,9.6867516,0.0000103,-0.0000103,0,2.5120000,0.4970000,-0.4970000,0
1181.01,229510866,CP,2460556.2423830,0.002147,-0.002147,0,2.1031647,0.0000135,-0.0000135,0,5.0590000,0.6770000,-0.6770000,0
1182.01,341544930,FP,2460386.2220600,0.000505,-0.000505,0,7.6416041,0.0000075,-0.0000075,0,2.6540000,0.2430000,-0.2430000,0
1183.01,258777137,FP,2460358.0947880,0.000677,-0.000677,0,5.9294073,0.0000024,-0.0000024,0,3.3150000,0.0490000,-0.0490000,0
1184.01,233087860,CP,2460558.3504410,0.000696,-0.000696,0,5.7484439,0.0000039,-0.0000039,0,1.7600000,0.2920000,-0.2920000,0
1185.01,83210867,FP,2460532.1826550,0.001630,-0.001630,0,1.1967018,0.0000023,-0.0000023,0,1.8790000,0.6110000,-0.6110000,0
1186.01,289539327,FP,2460536.7908590,0.004246,-0.004246,0,11.2463935,0.0000718,-0.0000718,0,7.5360000,0.2070000,-0.2070000,0
1187.01,372757221,PC,2460310.0891560,0.001153,-0.001153,0,2.5941968,0.0000036,-0.0000036,0,0.8610000,0.2900000,-0.2900000,0
1188.01,15247229,FP,2458687.1925300,0.001660,-0.001660,0,8.5112000,0.0013800,-0.0013800,0,3.4860000,0.1850000,-0.1850000,0
1189.01,112026224,PC,2459441.2864760,0.001036,-0.001036,0,3.9687994,0.0000134,-0.0000134,0,1.0700000,0.3670000,-0.3670000,0
119.01,278683844,PC,2460189.4284720,0.000895,-0.000895,0,5.5411114,0.0000046,-0.0000046,0,2.4670000,0.4380000,-0.4380000,0
119.02,278683844,PC,2460038.7211770,0.002131,-0.002131,0,10.6917268,0.0000212,-0.0000212,0,3.0020000,0.7530000,-0.7530000,0
1190.01,287196418,APC,2460553.8846660,0.001466,-0.001466,0,3.6950015,0.0000138,-0.0000138,0,4.5150000,0.1350000,-0.1350000,0
1191.01,237185205,FP,2459441.4232360,0.001100,-0.001100,0,15.7335693,0.0000512,-0.0000512,0,3.2880000,0.2240000,-0.2240000,0
1192.01,158276040,APC,2460524.9057600,0.000589,-0.000589,0,45.9403293,0.0000270,-0.0000270,0,3.7680000,0.4990000,-0.4990000,0
1193.01,89643259,FP,2460337.3681380,0.001220,-0.001220,0,2.2219839,0.0000036,-0.0000036,0,1.9960000,0.3020000,-0.3020000,0
1194.01,147950620,CP,2460367.0721600,0.000337,-0.000337,0,2.3106428,0.0000009,-0.0000009,0,1.2940000,0.0440000,-0.0440000,0
1195.01,24364065,FP,2458686.8469600,0.005880,-0.005880,0,4.0513500,0.0023800,-0.0023800,0,2.4000000,0.4210000,-0.4210000,0
1196.01,69068526,PC,2459785.4981610,0.000914,-0.000914,0,5.5376617,0.0000095,-0.0000095,0,2.5170000,0.3940000,-0.3940000,0
1197.01,92677094,PC,2459787.1322090,0.001130,-0.001130,0,4.5960377,0.0000093,-0.0000093,0,4.7440000,0.1550000,-0.1550000,0
1198.01,203189770,KP,2460551.0403980,0.000298,-0.000298,0,3.6127710,0.0000024,-0.0000024,0,4.1420000,0.3490000,-0.3490000,0
1199.01,99869022,CP,2460360.4346690,0.003689,-0.003689,0,3.6714717,0.0000165,-0.0000165,0,2.1490000,0.2200000,-0.2200000,0
120.01,394137592,CP,2458332.0828050,0.000707,-0.000707,0,11.5350760,0.0010350,-0.0010350,0,8.5559580,0.0690270,-0.0690270,0
1200.01,288185138,FP,2460365.9955760,0.000657,-0.000657,0,0.8352406,0.0000016,-0.0000016,0,1.0430000,0.1490000,-0.1490000,0
1201.01,29960110,CP,2458411.6708770,0.000733,-0.000733,0,2.4919771,0.0000071,-0.0000071,0,1.4338141,0.2870412,-0.2870412,0
1202.01,327017634,FP,2458614.4344110,0.002147,-0.002147,0,,,,0,2.7267750,0.5025440,-0.5025440,0
1203.01,23434737,CP,2458553.0621160,0.003001,-0.003001,0,25.5195307,0.0039688,-0.0039688,0,6.6877451,0.2689892,-0.2689892,0
1204.01,467666275,PC,2458569.9309680,0.001383,-0.001383,0,1.3812380,0.0000117,-0.0000117,0,2.3389349,0.3610948,-0.3610948,0
1205.01,287776397,PC,2458383.2412230,0.003138,-0.003138,0,2.3922703,0.0000256,-0.0000256,0,9.0053425,0.2505459,-0.2505459,0
1206.01,308034948,FP,2458569.7134980,0.001331,-0.001331,0,0.8315420,0.0000390,-0.0000390,0,1.9855380,0.2444360,-0.2444360,0
1207.01,364393429,PC,2458325.5396640,0.001785,-0.001785,0,2.6282553,0.0000111,-0.0000111,0,2.0930597,0.1638180,-0.1638180,0
1208.01,273985865,PC,2458327.4767030,0.001566,-0.001566,0,3.4239436,0.0000100,-0.0000100,0,1.9601023,0.5383936,-0.5383936,0
1208.02,273985865,PC,2458331.1203110,0.002619,-0.002619,0,10.9830420,0.0000298,-0.0000298,0,3.7478987,0.2780650,-0.2780650,0
1208.03,273985865,PC,2458341.8017260,0.003833,-0.003833,0,17.7264490,0.0001095,-0.0001095,0,3.4404719,0.8499528,-0.8499528,0
1209.01,30037565,PC,2458337.0883310,0.003199,-0.003199,0,40.7199388,0.0001273,-0.0001273,0,4.2436925,0.3141721,-0.3141721,0
121.01,207081058,APC,2459074.3291100,0.013230,-0.013230,0,14.7741056,0.0005679,-0.0005679,0,5.5040000,0.2220000,-0.2220000,0
1210.01,33878688,FP,2459187.3613170,0.016154,-0.016154,0,79.3739596,0.0022619,-0.0022619,0,5.3920000,1.7940000,-1.7940000,0
1211.01,50312495,PC,2460180.1464460,0.004137,-0.004137,0,18.1663644,0.0000712,-0.0000712,0,2.4640000,0.6760000,-0.6760000,0
1212.01,389924075,PC,2458402.0365180,0.035248,-0.035248,0,105.5850893,0.0215233,-0.0215233,0,11.6068811,1.3707790,-1.3707790,0
1213.01,399144800,FP,2458576.1894360,0.001484,-0.001484,0,27.2149622,0.0000426,-0.0000426,0,3.7190483,0.1058219,-0.1058219,0
1214.01,451606970,PC,2458634.5524820,0.003757,-0.003757,0,19.1807264,0.0000851,-0.0000851,0,3.9621084,0.4983082,-0.4983082,0
1215.01,453260209,PC,2458570.3959290,0.000766,-0.000766,0,1.2124493,0.0000072,-0.0000072,0,0.9984653,0.2061285,-0.2061285,0
1216.01,141527965,PC,2458325.4241660,0.004761,-0.004761,0,4.5541831,0.0000321,-0.0000321,0,7.8146963,0.4891811,-0.4891811,0
1217.01,248092710,PC,2458574.9407330,0.004959,-0.004959,0,41.4856125,0.0004838,-0.0004838,0,6.6899368,0.4075069,-0.4075069,0
1218.01,294781547,PC,2458336.6324120,0.002339,-0.002339,0,13.7738265,0.0000355,-0.0000355,0,2.9992376,0.5340936,-0.5340936,0
1219.01,294981566,PC,2460121.5610550,0.003759,-0.003759,0,1.9142544,0.0000082,-0.0000082,0,3.2560000,0.4480000,-0.4480000,0
122.01,231702397,CP,2458329.1189880,0.000866,-0.000866,0,5.0780325,0.0000076,-0.0000076,0,1.2100353,0.2777736,-0.2777736,0
1220.01,319259194,APC,2458439.5801380,0.001227,-0.001227,0,70.3607265,0.0000694,-0.0000694,0,1.0325441,0.2563205,-0.2563205,0
1221.01,349095149,CP,2458404.1814660,0.006360,-0.006360,0,91.6827832,0.0006448,-0.0006448,0,9.7504857,0.4797651,-0.4797651,0
1222.01,374997123,PC,2458329.4662540,0.001894,-0.001894,0,10.1944993,0.0000237,-0.0000237,0,2.2648785,0.2648407,-0.2648407,0
1223.01,382437043,FP,2458337.7470120,0.001993,-0.001993,0,14.6431900,0.0000387,-0.0000387,0,2.5483426,0.3213324,-0.3213324,0
1224.01,299798795,CP,2458327.7050530,0.000562,-0.000562,0,4.1782656,0.0000052,-0.0000052,0,1.6759040,0.1498673,-0.1498673,0
1224.02,299798795,CP,2458329.8626030,0.001943,-0.001943,0,17.9453645,0.0000305,-0.0000305,0,3.0740072,0.1183716,-0.1183716,0
1225.01,150428703,PC,2458414.0828560,0.002729,-0.002729,0,13.8963960,0.0000539,-0.0000539,0,3.5885605,0.6325693,-0.6325693,0
1225.02,150428703,PC,2458414.5480520,0.002278,-0.002278,0,8.1213102,0.0000271,-0.0000271,0,3.1040945,0.4147981,-0.4147981,0
1226.01,177115354,PC,2458438.4582730,0.001328,-0.001328,0,3.9287851,0.0000097,-0.0000097,0,1.8165271,0.3628919,-0.3628919,0
1227.01,360156606,CP,2458617.4792560,0.003266,-0.003266,0,27.3613778,0.0001022,-0.0001022,0,4.0586418,0.3334638,-0.3334638,0
1228.01,300038935,CP,2460178.4619910,0.005091,-0.005091,0,29.0497517,0.0001337,-0.0001337,0,7.1170000,0.9630000,-0.9630000,0
1229.01,140760434,APC,2459970.4916440,0.002532,-0.002532,0,31.8132264,0.0000404,-0.0000404,0,11.2567164,0.0427885,-0.0427885,0
123.01,290131778,CP,2460175.0350280,0.001283,-0.001283,0,3.3088922,0.0000071,-0.0000071,0,6.1140000,0.7020000,-0.7020000,0
1230.01,287156968,CP,2458620.3166860,0.006260,-0.006260,0,25.0571312,0.0001639,-0.0001639,0,7.5424225,0.4529238,-0.4529238,0
1231.01,447061717,CP,2458563.8904680,0.000951,-0.000951,0,24.2454967,0.0003516,-0.0003516,0,3.3725583,0.0834983,-0.0834983,0
1232.01,364395234,PC,2458544.0212250,0.001116,-0.001116,0,14.2545623,0.0000154,-0.0000154,0,4.7250029,0.0719222,-0.0719222,0
1233.01,260647166,CP,2459308.4811590,0.002134,-0.002134,0,14.1758947,0.0000370,-0.0000370,0,3.7543827,0.2981036,-0.2981036,0
1233.02,260647166,CP,2459311.4027740,0.002111,-0.002111,0,19.5901578,0.0000438,-0.0000438,0,4.0028610,0.1934811,-0.1934811,0
1233.03,260647166,CP,2459310.6329950,0.002246,-0.002246,0,6.2036219,0.0000197,-0.0000197,0,3.0109800,0.3032236,-0.3032236,0
1233.04,260647166,CP,2458572.1075590,0.001458,-0.001458,0,3.7958900,0.0000211,-0.0000211,0,2.4602856,0.5248255,-0.5248255,0
1234.01,90504905,FP,2458685.6131520,0.005333,-0.005333,0,2.2645386,0.0010604,-0.0010604,0,3.8193701,0.4799231,-0.4799231,0
1235.01,103633434,CP,2460333.6314730,0.001749,-0.001749,0,3.4447015,0.0000071,-0.0000071,0,1.9120000,0.4790000,-0.4790000,0
1236.01,120757718,KP,2459422.6906390,0.000243,-0.000243,0,3.0300715,0.0000005,-0.0000005,0,2.5466671,0.0106091,-0.0106091,0
1237.01,120960812,KP,2459781.6659280,0.003787,-0.003787,0,12.7203800,0.0001319,-0.0001319,0,2.4010000,0.3720000,-0.3720000,0
1237.02,120960812,KP,2458685.4099430,0.002724,-0.002724,0,6.2387550,0.0000306,-0.0000306,0,3.6178567,0.4822820,-0.4822820,0
1238.01,153951307,PC,2459659.5369020,0.002596,-0.002596,0,3.2947591,0.0000121,-0.0000121,0,1.6550000,0.2650000,-0.2650000,0
1238.02,153951307,PC,2459662.7693310,0.003873,-0.003873,0,0.7645787,0.0000040,-0.0000040,0,1.0800000,0.2850000,-0.2850000,0
1239.01,154716798,CP,2459604.0958010,0.001276,-0.001276,0,12.6396982,0.0000153,-0.0000153,0,3.3830702,0.0862129,-0.0862129,0
124.01,29831208,APC,2460042.1995130,0.001269,-0.001269,0,1.8428078,0.0000014,-0.0000014,0,1.4490000,0.1490000,-0.1490000,0
1240.01,158170594,KP,2459421.3299100,0.001790,-0.001790,0,1.7208555,0.0000026,-0.0000026,0,1.8346409,0.0874121,-0.0874121,0
1241.01,159107668,PC,2459421.2361120,0.003132,-0.003132,0,4.7802597,0.0000165,-0.0000165,0,1.4588658,0.5069863,-0.5069863,0
1242.01,198212955,PC,2459664.1265680,0.001061,-0.001061,0,0.3814849,0.0000006,-0.0000006,0,0.5650000,0.1540000,-0.1540000,0
1243.01,219698776,PC,2459598.1431640,0.001962,-0.001962,0,4.6595169,0.0000082,-0.0000082,0,0.9011821,0.1900315,-0.1900315,0
1244.01,219850915,CP,2459913.8109470,0.003685,-0.003685,0,6.4002807,0.0000104,-0.0000104,0,2.1559875,0.1579858,-0.1579858,0
1245.01,229781583,PC,2459764.3293170,0.001816,-0.001816,0,4.8204512,0.0000122,-0.0000122,0,1.7560000,0.1810000,-0.1810000,0
1246.01,230127302,CP,2459733.6438210,0.004323,-0.004323,0,18.6548829,0.0001055,-0.0001055,0,5.4431451,0.2318418,-0.2318418,0
1246.02,230127302,CP,2459737.5872150,0.002017,-0.002017,0,4.3074513,0.0000050,-0.0000050,0,2.3379196,0.0773344,-0.0773344,0
1246.03,230127302,CP,2459740.3042620,0.002610,-0.002610,0,5.9041278,0.0000106,-0.0000106,0,2.7678313,0.2496069,-0.2496069,0
1246.04,230127302,CP,2458700.6973020,0.002732,-0.002732,0,37.9251983,0.0001252,-0.0001252,0,3.5345219,0.3973300,-0.3973300,0
1247.01,232540264,CP,2460311.8449140,0.003136,-0.003136,0,15.9234883,0.0000529,-0.0000529,0,4.0210000,0.2420000,-0.2420000,0
1248.01,232612416,CP,2458687.1215000,0.000131,-0.000131,0,4.3601536,0.0000011,-0.0000011,0,2.3408909,0.0168430,-0.0168430,0
1249.01,232976128,CP,2460342.3491210,0.003435,-0.003435,0,13.0791581,0.0000414,-0.0000414,0,2.9700000,0.6650000,-0.6650000,0
125.01,52368076,CP,2460206.7442490,0.001979,-0.001979,0,4.6517186,0.0000083,-0.0000083,0,2.7090000,0.9210000,-0.9210000,0
125.02,52368076,CP,2460202.0498930,0.003268,-0.003268,0,9.1549418,0.0000249,-0.0000249,0,2.4570000,0.3410000,-0.3410000,0
125.03,52368076,CP,2460181.1465790,0.005273,-0.005273,0,19.9815709,0.0000896,-0.0000896,0,2.7240000,0.7160000,-0.7160000,0
1250.01,233059608,FA,2458683.6429670,0.001753,-0.001753,0,1.4415044,0.0001673,-0.0001673,0,0.9274524,0.3253895,-0.3253895,0
1251.01,233120979,APC,2459759.1786750,0.000179,-0.000179,0,5.9630544,0.0000015,-0.0000015,0,2.9510000,0.0290000,-0.0290000,0
1252.01,233211762,PC,2459662.0428760,0.000367,-0.000367,0,1.1219715,0.0000014,-0.0000014,0,0.8226121,0.0485360,-0.0485360,0
1253.01,233684822,FP,2460350.0416820,0.001778,-0.001778,0,4.6756797,0.0000097,-0.0000097,0,1.9500000,0.4110000,-0.4110000,0
1254.01,236714379,APC,2459716.0112220,0.000234,-0.000234,0,1.0180114,0.0000007,-0.0000007,0,1.1353639,0.0107160,-0.0107160,0
1255.01,237222864,CP,2460337.8770950,0.000959,-0.000959,0,10.2888871,0.0000102,-0.0000102,0,1.4250000,0.3450000,-0.3450000,0
1256.01,274762761,FP,2458683.9474760,0.004219,-0.004219,0,1.0332441,0.0003238,-0.0003238,0,3.8017836,0.3347664,-0.3347664,0
1257.01,278348461,KP,2459820.9773650,0.000317,-0.000317,0,5.4526479,0.0000037,-0.0000037,0,3.4010000,0.0650000,-0.0650000,0
1258.01,288132261,PC,2460333.6487860,0.002574,-0.002574,0,10.2613397,0.0000291,-0.0000291,0,4.8550000,0.7980000,-0.7980000,0
1259.01,288735205,CP,2459764.8740890,0.000067,-0.000067,0,3.4779776,0.0000002,-0.0000002,0,2.5103489,0.0042163,-0.0042163,0
126.01,70440470,KP,2458326.7310960,0.000420,-0.000420,0,3.0353977,0.0000037,-0.0000037,0,2.7964678,0.0599453,-0.0599453,0
1260.01,355867695,CP,2459634.7605160,0.003903,-0.003903,0,3.1274634,0.0000073,-0.0000073,0,1.9812695,0.1941448,-0.1941448,0
1260.02,355867695,CP,2458686.1197180,0.001035,-0.001035,0,7.4931613,0.0000170,-0.0000170,0,1.9339295,0.2597724,-0.2597724,0
1260.03,355867695,CP,2458879.3234590,0.006608,-0.006608,0,49.8251660,0.0005768,-0.0005768,0,3.8714976,0.3720089,-0.3720089,0
1261.01,356311210,PC,2459628.7714130,0.004082,-0.004082,0,18.0574016,0.0000392,-0.0000392,0,3.5921770,0.1399324,-0.1399324,0
1262.01,365938305,PC,2460322.3580080,0.004243,-0.004243,0,20.8774413,0.0001096,-0.0001096,0,3.5620000,0.3060000,-0.3060000,0
1263.01,406672232,PC,2460557.9284540,0.001146,-0.001146,0,1.0214555,0.0000014,-0.0000014,0,1.2520000,0.0910000,-0.0910000,0
1264.01,416195870,PC,2459765.8192640,0.000253,-0.000253,0,2.7441672,0.0000010,-0.0000010,0,1.4180000,0.1680000,-0.1680000,0
1265.01,424865156,KP,2460558.8005680,0.001647,-0.001647,0,2.2047452,0.0000127,-0.0000127,0,3.9960000,0.6980000,-0.6980000,0
1266.01,467179528,CP,2459649.7512990,0.001187,-0.001187,0,10.8948421,0.0000122,-0.0000122,0,2.0719394,0.1302194,-0.1302194,0
1266.02,467179528,CP,2459630.0464340,0.002465,-0.002465,0,18.8016111,0.0000532,-0.0000532,0,1.9093524,0.2463772,-0.2463772,0
1267.01,158561566,KP,2459425.4128160,0.004636,-0.004636,0,6.7900981,0.0000145,-0.0000145,0,6.0786576,0.1479155,-0.1479155,0
1268.01,142394656,CP,2460359.6072310,0.000280,-0.000280,0,8.1577210,0.0000023,-0.0000023,0,3.7880000,0.0460000,-0.0460000,0
1269.01,198241702,CP,2458686.6088100,0.000643,-0.000643,0,4.2529641,0.0000059,-0.0000059,0,2.5733867,0.2145938,-0.2145938,0
1269.02,198241702,PC,2459739.0970320,0.003466,-0.003466,0,9.2378703,0.0000534,-0.0000534,0,2.5350000,0.3050000,-0.3050000,0
127.01,234523599,CP,2458325.6506030,0.000243,-0.000243,0,3.7955178,0.0000023,-0.0000023,0,2.0198135,0.0315755,-0.0315755,0
1270.01,237200747,FP,2459695.4458870,0.000470,-0.000470,0,14.3034613,0.0000026,-0.0000026,0,3.1350000,0.0100000,-0.0100000,0
1271.01,286923464,KP,2459657.4494610,0.001221,-0.001221,0,6.1349783,0.0000165,-0.0000165,0,5.6610000,0.7750000,-0.7750000,0
1272.01,417948359,CP,2459661.4013570,0.001733,-0.001733,0,3.3159772,0.0000074,-0.0000074,0,1.4940000,0.3640000,-0.3640000,0
1273.01,445859771,CP,2459684.9201370,0.001523,-0.001523,0,4.6313014,0.0000088,-0.0000088,0,1.4350000,0.2320000,-0.2320000,0
1274.01,459969957,PC,2459736.3407740,0.000421,-0.000421,0,19.3203478,0.0000126,-0.0000126,0,4.2150000,0.0740000,-0.0740000,0
1275.01,13499636,FA,2458714.5969640,0.007187,-0.007187,0,11.3246821,0.0102622,-0.0102622,0,5.9704136,0.4890376,-0.4890376,0
1276.01,43064903,FA,2459770.6821820,0.004226,-0.004226,0,6.2611690,0.0000164,-0.0000164,0,2.0369188,0.4473588,-0.4473588,0
1277.01,153949511,FA,2458729.5424620,0.002718,-0.002718,0,,,,0,4.6000000,0.4344047,-0.4344047,0
1277.02,153949511,PC,2460319.1210180,0.002961,-0.002961,0,14.8559691,0.0000458,-0.0000458,0,3.7110000,0.7950000,-0.7950000,0
1278.01,163539739,CP,2459826.5402490,0.001676,-0.001676,0,14.4751062,0.0000179,-0.0000179,0,1.6182484,0.0984670,-0.0984670,0
1279.01,224297258,CP,2459659.6735030,0.001828,-0.001828,0,9.6141636,0.0000486,-0.0000486,0,3.4271882,0.1871103,-0.1871103,0
128.01,391949880,CP,2460175.8671590,0.001299,-0.001299,0,4.9404714,0.0000071,-0.0000071,0,1.9540000,0.4170000,-0.4170000,0
1280.01,230017324,PC,2459757.4918730,0.001225,-0.001225,0,9.6926360,0.0000208,-0.0000208,0,2.7730000,0.1980000,-0.1980000,0
1281.01,232971294,PC,2460351.3140660,0.006761,-0.006761,0,6.3908880,0.0000384,-0.0000384,0,3.7660000,0.4410000,-0.4410000,0
1282.01,236445129,KP,2459445.8928530,0.000301,-0.000301,0,0.9689927,0.0000005,-0.0000005,0,2.5496309,0.0150296,-0.0150296,0
1283.01,266593143,KP,2460539.0550310,0.001556,-0.001556,0,10.3385050,0.0000151,-0.0000151,0,4.2420000,0.7200000,-0.7200000,0
1284.01,267561446,FP,2458711.8156040,0.003346,-0.003346,0,1.2832510,0.0003064,-0.0003064,0,2.0122610,0.3679059,-0.3679059,0
1285.01,274662200,FP,2458712.3664000,0.002609,-0.002609,0,1.2284388,0.0002573,-0.0002573,0,1.9190118,0.6503655,-0.6503655,0
1286.01,277507814,APC,2460559.1485790,0.000394,-0.000394,0,0.6166953,0.0000003,-0.0000003,0,0.7120000,0.1560000,-0.1560000,0
1287.01,352764091,PC,2459828.2569270,0.003453,-0.003453,0,9.6001126,0.0000179,-0.0000179,0,4.9882857,0.2630090,-0.2630090,0
1288.01,365733349,CP,2460445.6499790,0.000633,-0.000633,0,2.6998294,0.0000036,-0.0000036,0,2.2080000,0.2450000,-0.2450000,0
1289.01,408203470,FP,2458711.4106310,0.002166,-0.002166,0,0.5813220,0.0000982,-0.0000982,0,1.3261177,0.5156573,-0.5156573,0
129.01,201248411,CP,2460205.6468620,0.000584,-0.000584,0,0.9809720,0.0000005,-0.0000005,0,0.5405036,0.0262389,-0.0262389,0
1290.01,417676622,KP,2460551.3735460,0.002457,-0.002457,0,5.3987355,0.0000166,-0.0000166,0,3.1270000,0.6390000,-0.6390000,0
1291.01,198186769,PC,2459734.4272410,0.003035,-0.003035,0,7.1619900,0.0000316,-0.0000316,0,7.6680000,0.3480000,-0.3480000,0
1292.01,199688472,FP,2460351.1423330,0.001809,-0.001809,0,1.4412175,0.0000046,-0.0000046,0,1.6660000,0.1340000,-0.1340000,0
1293.01,202504234,PC,2459689.4852550,0.001219,-0.001219,0,1.6849938,0.0000027,-0.0000027,0,0.9160000,0.1740000,-0.1740000,0
1294.01,219015370,CP,2459663.1617760,0.000592,-0.000592,0,3.9152737,0.0000040,-0.0000040,0,2.5620000,0.1180000,-0.1180000,0
1295.01,219852584,CP,2459913.3790430,0.000486,-0.000486,0,3.1968838,0.0000007,-0.0000007,0,3.7533697,0.0121030,-0.0121030,0
1296.01,219854185,CP,2459766.9625990,0.000260,-0.000260,0,3.9443668,0.0000010,-0.0000010,0,4.8652146,0.0163312,-0.0163312,0
1297.01,229536616,FP,2458686.9386600,0.000500,-0.000500,0,3.9303400,0.0000700,-0.0000700,0,3.6670000,0.0520000,-0.0520000,0
1298.01,237104103,CP,2459764.4198770,0.000405,-0.000405,0,4.5371361,0.0000018,-0.0000018,0,4.0421550,0.0280035,-0.0280035,0
1299.01,258777134,FP,2459599.1307620,0.000559,-0.000559,0,5.9294050,0.0000084,-0.0000084,0,3.7190000,0.3980000,-0.3980000,0
130.01,263003176,CP,2458336.5576510,0.001112,-0.001112,0,14.3392144,0.0000223,-0.0000223,0,4.6064739,0.3537883,-0.3537883,0
1300.01,293687315,KP,2460419.9673320,0.001242,-0.001242,0,2.8716983,0.0000067,-0.0000067,0,4.6680000,0.3610000,-0.3610000,0
1301.01,356867115,CP,2459710.2942090,0.001570,-0.001570,0,6.0964074,0.0000057,-0.0000057,0,2.3632965,0.0910878,-0.0910878,0
1301.02,356867115,PC,2458999.4623850,0.009794,-0.009794,0,,,,0,8.0555709,0.5309882,-0.5309882,0
1302.01,441797803,PC,2459738.4027770,0.000217,-0.000217,0,5.6666168,0.0000018,-0.0000018,0,3.6040000,0.0310000,-0.0310000,0
1303.01,185405474,FP,2458684.1363500,0.002220,-0.002220,0,1.5602900,0.0001200,-0.0001200,0,2.7510000,0.0950000,-0.0950000,0
